INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT(m),SPEED(km/h),HDOP,DISTANCE(m),
47903,T,2016/03/28,10:50:44.000,DGPS,44.136687,N,9.681170,E,138.3,2.805,1.51,25.33,
47904,T,2016/03/28,10:51:04.000,DGPS,44.136652,N,9.681418,E,131.8,0.897,1.30,21.25,
47905,T,2016/03/28,10:51:24.000,DGPS,44.136657,N,9.681425,E,130.6,0.028,1.72,1.48,
47906,T,2016/03/28,10:51:44.000,DGPS,44.136659,N,9.681469,E,131.1,1.963,1.40,3.58,
47907,T,2016/03/28,10:52:04.000,DGPS,44.136685,N,9.681682,E,131.0,2.445,1.40,17.25,
47908,T,2016/03/28,10:52:24.000,DGPS,44.136697,N,9.681798,E,131.3,1.726,1.30,9.38,
47909,T,2016/03/28,10:52:44.000,DGPS,44.136753,N,9.681968,E,132.7,1.757,1.59,15.09,
47910,T,2016/03/28,10:53:04.000,DGPS,44.136722,N,9.682076,E,133.4,1.885,1.50,9.28,
47911,T,2016/03/28,10:53:24.000,DGPS,44.136717,N,9.682247,E,133.6,0.941,1.49,13.70,
47912,T,2016/03/28,10:53:44.000,DGPS,44.136716,N,9.682227,E,133.1,2.018,1.59,1.71,
47913,T,2016/03/28,10:54:04.000,DGPS,44.136576,N,9.682105,E,131.0,1.499,1.30,18.44,
47914,T,2016/03/28,10:54:24.000,DGPS,44.136416,N,9.682034,E,130.1,3.306,1.30,18.64,
47915,T,2016/03/28,10:54:44.000,DGPS,44.136436,N,9.682023,E,128.5,0.051,1.48,2.83,
47916,T,2016/03/28,10:55:04.000,DGPS,44.136438,N,9.682086,E,127.6,3.559,1.30,5.11,
47917,T,2016/03/28,10:55:24.000,DGPS,44.136365,N,9.682416,E,123.4,3.361,1.48,27.88,
47918,T,2016/03/28,10:55:44.000,DGPS,44.136279,N,9.682459,E,114.0,2.603,1.48,13.87,
47919,T,2016/03/28,10:56:04.000,DGPS,44.136081,N,9.682578,E,101.4,5.051,1.48,27.05,
47920,T,2016/03/28,10:56:24.000,DGPS,44.135893,N,9.682647,E,93.7,3.569,1.47,23.00,
47921,T,2016/03/28,10:56:44.000,DGPS,44.135838,N,9.682657,E,90.2,3.013,1.47,7.05,
47922,T,2016/03/28,10:57:04.000,DGPS,44.135629,N,9.682691,E,86.5,4.008,1.47,23.69,
47923,T,2016/03/28,10:57:24.000,DGPS,44.135496,N,9.682698,E,79.5,0.730,1.47,16.35,
47924,T,2016/03/28,10:57:44.000,DGPS,44.135369,N,9.682780,E,74.3,1.918,1.46,16.47,
47925,T,2016/03/28,10:58:04.000,DGPS,44.135314,N,9.682848,E,72.0,1.142,1.58,8.47,
47926,T,2016/03/28,10:58:24.000,DGPS,44.135333,N,9.682839,E,70.7,0.227,1.46,2.59,
47927,T,2016/03/28,10:58:44.000,DGPS,44.135319,N,9.682844,E,70.6,0.975,1.46,1.54,
47928,T,2016/03/28,10:59:04.000,DGPS,44.135273,N,9.682950,E,70.7,3.052,1.45,9.90,
47929,T,2016/03/28,10:59:24.000,DGPS,44.135256,N,9.683137,E,70.8,1.069,1.45,15.10,
47930,T,2016/03/28,10:59:44.000,DGPS,44.135250,N,9.683213,E,70.7,1.021,2.02,6.13,
47931,T,2016/03/28,11:00:04.000,DGPS,44.135222,N,9.683237,E,70.7,0.736,2.01,3.66,
47932,T,2016/03/28,11:00:24.000,DGPS,44.135197,N,9.683187,E,70.6,0.288,1.45,4.89,
47933,T,2016/03/28,11:00:44.000,DGPS,44.135186,N,9.683186,E,70.5,0.006,1.45,1.28,
47934,T,2016/03/28,11:01:04.000,DGPS,44.135183,N,9.683182,E,70.5,0.487,2.45,0.40,
47935,T,2016/03/28,11:01:24.000,DGPS,44.135216,N,9.683030,E,70.5,2.730,3.53,12.72,
47936,T,2016/03/28,11:01:44.000,DGPS,44.135030,N,9.682750,E,70.5,4.089,67.72,30.43,
47937,T,2016/03/28,11:02:04.000,DGPS,44.134737,N,9.682417,E,70.4,6.120,3.50,42.09,
47938,T,2016/03/28,11:02:24.000,DGPS,44.134651,N,9.682025,E,70.4,4.744,3.48,32.78,
47939,T,2016/03/28,11:02:44.000,DGPS,44.134717,N,9.682130,E,70.5,2.530,1.44,11.17,
47940,T,2016/03/28,11:03:04.000,DGPS,44.134804,N,9.682178,E,70.8,0.933,1.44,10.38,
47941,T,2016/03/28,11:03:24.000,DGPS,44.134841,N,9.682185,E,71.0,0.022,1.43,4.19,
47942,T,2016/03/28,11:03:44.000,DGPS,44.134849,N,9.682193,E,71.0,1.585,1.44,1.02,
47943,T,2016/03/28,11:04:04.000,DGPS,44.134935,N,9.682239,E,70.1,3.816,1.29,10.30,
47944,T,2016/03/28,11:04:24.000,DGPS,44.135042,N,9.682525,E,69.5,0.816,1.29,25.84,
47945,T,2016/03/28,11:04:44.000,DGPS,44.135042,N,9.682581,E,66.9,1.438,1.29,5.17,
47946,T,2016/03/28,11:05:04.000,DGPS,44.135034,N,9.682567,E,63.8,1.639,1.36,3.45,
47947,T,2016/03/28,11:05:24.000,DGPS,44.135006,N,9.682521,E,63.0,1.097,1.29,4.87,
47948,T,2016/03/28,11:05:44.000,DGPS,44.134949,N,9.682342,E,62.1,1.427,1.36,15.74,
47949,T,2016/03/28,11:06:04.000,DGPS,44.134882,N,9.682238,E,61.3,1.342,1.36,11.13,
47950,T,2016/03/28,11:06:24.000,DGPS,44.134805,N,9.682070,E,60.5,1.966,1.88,16.02,
47951,T,2016/03/28,11:06:44.000,DGPS,44.134833,N,9.682196,E,59.7,1.645,1.87,10.61,
47952,T,2016/03/28,11:07:04.000,DGPS,44.135114,N,9.682585,E,58.8,3.161,1.86,44.09,
47953,T,2016/03/28,11:07:24.000,DGPS,44.135035,N,9.682574,E,57.9,1.632,1.41,8.80,
47954,T,2016/03/28,11:07:44.000,DGPS,44.134746,N,9.682290,E,57.1,2.238,1.36,39.42,
47955,T,2016/03/28,11:08:04.000,DGPS,44.134624,N,9.682148,E,56.5,2.233,1.36,17.68,
47956,T,2016/03/28,11:08:24.000,DGPS,44.134834,N,9.682417,E,55.9,2.674,1.84,31.80,
47957,T,2016/03/28,11:08:44.000,DGPS,44.135004,N,9.682624,E,55.1,1.876,1.84,25.09,
47958,T,2016/03/28,11:09:04.000,DGPS,44.134841,N,9.683063,E,54.3,1.302,1.83,39.52,
47959,T,2016/03/28,11:09:24.000,DGPS,44.134811,N,9.683009,E,53.7,0.681,1.82,5.55,
47960,T,2016/03/28,11:09:44.000,DGPS,44.134824,N,9.682940,E,53.0,1.132,1.40,5.76,
47961,T,2016/03/28,11:10:04.000,DGPS,44.134800,N,9.682672,E,52.8,1.100,1.28,21.65,
47962,T,2016/03/28,11:10:24.000,DGPS,44.134659,N,9.682488,E,52.4,1.777,1.35,21.55,
47963,T,2016/03/28,11:10:44.000,DGPS,44.134643,N,9.682400,E,52.0,0.593,1.81,7.24,
47964,T,2016/03/28,11:11:04.000,DGPS,44.134710,N,9.682517,E,51.5,1.865,1.80,11.95,
47965,T,2016/03/28,11:11:24.000,DGPS,44.134943,N,9.682758,E,51.4,2.048,1.79,32.35,
47966,T,2016/03/28,11:11:44.000,DGPS,44.135052,N,9.682838,E,51.2,0.995,1.79,13.63,
47967,T,2016/03/28,11:12:04.000,DGPS,44.135069,N,9.682873,E,50.6,0.502,1.78,3.48,
47968,T,2016/03/28,11:12:24.000,DGPS,44.135044,N,9.682838,E,50.1,0.778,1.35,3.97,
47969,T,2016/03/28,11:12:44.000,DGPS,44.135027,N,9.682850,E,49.5,0.473,1.38,2.24,
47970,T,2016/03/28,11:13:04.000,DGPS,44.135001,N,9.682794,E,48.9,1.223,2.13,5.32,
47971,T,2016/03/28,11:13:24.000,DGPS,44.134914,N,9.682651,E,48.6,1.820,1.48,15.02,
47972,T,2016/03/28,11:13:44.000,DGPS,44.134954,N,9.682513,E,48.3,0.959,2.14,11.90,
47973,T,2016/03/28,11:14:04.000,DGPS,44.134917,N,9.682571,E,48.1,0.869,2.13,6.16,
47974,T,2016/03/28,11:14:24.000,DGPS,44.134967,N,9.682673,E,46.9,0.706,1.35,9.91,
47975,T,2016/03/28,11:14:44.000,DGPS,44.134966,N,9.682669,E,46.8,1.201,1.34,0.39,
47976,T,2016/03/28,11:15:04.000,DGPS,44.134947,N,9.682841,E,45.7,1.777,2.03,13.97,
47977,T,2016/03/28,11:15:24.000,DGPS,44.134903,N,9.682995,E,48.6,1.251,2.03,13.60,
47978,T,2016/03/28,11:15:44.000,DGPS,44.134923,N,9.682960,E,50.9,0.683,1.29,4.30,
47979,T,2016/03/28,11:16:04.000,DGPS,44.134967,N,9.682740,E,61.8,1.018,1.37,21.23,
47980,T,2016/03/28,11:16:24.000,DGPS,44.135027,N,9.682734,E,64.9,0.469,2.02,7.37,
47981,T,2016/03/28,11:16:44.000,DGPS,44.135040,N,9.682719,E,67.7,1.062,2.03,3.36,
47982,T,2016/03/28,11:17:04.000,DGPS,44.135023,N,9.682688,E,71.0,0.696,1.54,4.55,
47983,T,2016/03/28,11:17:24.000,DGPS,44.135023,N,9.682664,E,73.7,0.231,1.29,3.29,
47984,T,2016/03/28,11:17:44.000,DGPS,44.135027,N,9.682683,E,76.3,0.597,2.02,3.07,
47985,T,2016/03/28,11:18:04.000,DGPS,44.135008,N,9.682719,E,79.1,0.495,2.02,4.52,
47986,T,2016/03/28,11:18:24.000,DGPS,44.134841,N,9.682271,E,89.7,2.308,2.18,41.70,
47987,T,2016/03/28,11:18:44.000,DGPS,44.134972,N,9.682363,E,95.4,2.090,2.08,17.19,
47988,T,2016/03/28,11:19:04.000,DGPS,44.135019,N,9.682521,E,101.2,0.823,2.02,14.89,
47989,T,2016/03/28,11:19:24.000,DGPS,44.135033,N,9.682518,E,105.3,0.699,2.02,4.48,
47990,T,2016/03/28,11:19:44.000,DGPS,44.135042,N,9.682504,E,109.0,0.649,2.02,3.91,
47991,T,2016/03/28,11:20:04.000,DGPS,44.135013,N,9.682471,E,112.7,0.924,2.03,5.57,
47992,T,2016/03/28,11:20:24.000,DGPS,44.134998,N,9.682420,E,116.1,0.487,2.02,5.58,
47993,T,2016/03/28,11:20:44.000,DGPS,44.134978,N,9.682401,E,119.4,0.424,2.02,4.22,
47994,T,2016/03/28,11:21:04.000,DGPS,44.134965,N,9.682360,E,122.3,0.940,2.02,4.59,
47995,T,2016/03/28,11:21:24.000,DGPS,44.134892,N,9.682188,E,128.9,1.928,4.77,17.30,
47996,T,2016/03/28,11:21:44.000,DGPS,44.134811,N,9.682115,E,135.7,0.345,2.02,12.70,
47997,T,2016/03/28,11:22:04.000,DGPS,44.134825,N,9.682078,E,139.6,0.831,2.02,5.09,
47998,T,2016/03/28,11:22:24.000,DGPS,44.134909,N,9.682162,E,141.7,0.756,2.02,11.75,
47999,T,2016/03/28,11:22:44.000,DGPS,44.134929,N,9.682123,E,145.1,1.261,2.02,5.07,
48000,T,2016/03/28,11:23:04.000,DGPS,44.135002,N,9.682536,E,135.2,0.391,2.67,35.42,
48001,T,2016/03/28,11:23:24.000,DGPS,44.135003,N,9.682540,E,134.8,0.841,1.65,0.55,
48002,T,2016/03/28,11:23:44.000,DGPS,44.135020,N,9.682376,E,129.8,1.818,1.52,14.14,
48003,T,2016/03/28,11:24:04.000,DGPS,44.135026,N,9.682326,E,121.3,0.740,2.02,9.49,
48004,B,2016/03/28,11:24:07.000,DGPS,44.135022,N,9.682322,E,121.2,0.549,2.02,0.56,
48005,T,2016/03/28,11:24:27.000,DGPS,44.134997,N,9.682465,E,119.8,1.332,2.63,11.88,
48006,T,2016/03/28,11:24:47.000,DGPS,44.135077,N,9.682504,E,119.2,1.242,2.62,9.49,
48007,T,2016/03/28,11:25:07.000,DGPS,44.135185,N,9.682898,E,118.2,2.029,2.61,33.68,
48008,T,2016/03/28,11:25:27.000,DGPS,44.135202,N,9.683001,E,117.6,1.078,4.92,8.53,
48009,T,2016/03/28,11:25:47.000,DGPS,44.135138,N,9.682665,E,117.0,2.879,1.51,27.85,
48010,T,2016/03/28,11:26:07.000,DGPS,44.135082,N,9.682502,E,115.5,1.640,2.02,14.54,
48011,T,2016/03/28,11:26:27.000,DGPS,44.135113,N,9.682590,E,114.0,0.943,4.86,8.01,
48012,T,2016/03/28,11:26:47.000,DGPS,44.135099,N,9.682753,E,112.1,1.235,4.49,13.24,
48013,T,2016/03/28,11:27:07.000,DGPS,44.135103,N,9.682717,E,109.4,1.458,2.02,3.92,
48014,T,2016/03/28,11:27:27.000,DGPS,44.135072,N,9.682553,E,106.7,0.745,2.02,13.88,
48015,T,2016/03/28,11:27:47.000,DGPS,44.135031,N,9.682471,E,103.9,1.957,2.09,8.42,
48016,T,2016/03/28,11:28:07.000,DGPS,44.135025,N,9.682536,E,99.2,0.092,2.02,7.05,
48017,T,2016/03/28,11:28:27.000,DGPS,44.135089,N,9.682704,E,93.0,1.654,2.02,16.45,
48018,T,2016/03/28,11:28:47.000,DGPS,44.135118,N,9.682806,E,84.6,1.024,4.41,12.15,
48019,T,2016/03/28,11:29:07.000,DGPS,44.135069,N,9.682750,E,80.2,1.185,2.02,8.34,
48020,T,2016/03/28,11:29:27.000,DGPS,44.135062,N,9.682685,E,77.5,0.900,2.02,6.00,
48021,T,2016/03/28,11:29:47.000,DGPS,44.135090,N,9.682653,E,73.1,1.084,2.02,5.94,
48022,T,2016/03/28,11:30:07.000,DGPS,44.135142,N,9.682663,E,68.1,0.427,2.02,7.70,
48023,T,2016/03/28,11:30:27.000,DGPS,44.135049,N,9.682649,E,66.9,1.022,2.02,10.42,
48024,T,2016/03/28,11:30:47.000,DGPS,44.135032,N,9.682614,E,66.4,0.034,4.33,3.39,
48025,T,2016/03/28,11:31:07.000,DGPS,44.135114,N,9.682704,E,64.8,1.766,2.02,11.74,
48026,T,2016/03/28,11:31:27.000,DGPS,44.134970,N,9.682768,E,65.5,1.259,2.02,16.87,
48027,T,2016/03/28,11:31:47.000,DGPS,44.134847,N,9.682716,E,66.7,1.540,2.10,14.24,
48028,T,2016/03/28,11:32:07.000,DGPS,44.134909,N,9.682647,E,66.7,1.166,2.01,8.80,
48029,T,2016/03/28,11:32:27.000,DGPS,44.134998,N,9.682594,E,67.3,1.549,2.09,10.77,
48030,T,2016/03/28,11:32:47.000,DGPS,44.134996,N,9.682643,E,69.7,0.690,2.09,4.55,
48031,T,2016/03/28,11:33:07.000,DGPS,44.135023,N,9.682696,E,70.1,0.869,5.20,5.18,
48032,T,2016/03/28,11:33:27.000,DGPS,44.135006,N,9.682665,E,71.0,1.174,5.18,3.21,
48033,T,2016/03/28,11:33:47.000,DGPS,44.134983,N,9.682633,E,73.7,0.048,4.23,4.53,
48034,T,2016/03/28,11:34:07.000,DGPS,44.134998,N,9.682660,E,74.6,1.108,1.53,2.91,
48035,T,2016/03/28,11:34:27.000,DGPS,44.135035,N,9.682619,E,75.2,0.189,2.09,5.28,
48036,T,2016/03/28,11:34:47.000,DGPS,44.135036,N,9.682618,E,75.4,0.080,5.09,0.28,
48037,T,2016/03/28,11:35:07.000,DGPS,44.135038,N,9.682619,E,75.4,0.132,4.19,0.30,
48038,T,2016/03/28,11:35:27.000,DGPS,44.135041,N,9.682622,E,75.4,0.038,4.18,0.39,
48039,T,2016/03/28,11:35:47.000,DGPS,44.135044,N,9.682620,E,75.3,0.051,4.17,0.34,
48040,T,2016/03/28,11:36:07.000,DGPS,44.135047,N,9.682618,E,75.3,0.117,4.16,0.30,
48041,T,2016/03/28,11:36:27.000,DGPS,44.135047,N,9.682618,E,75.2,0.132,4.15,0.11,
48042,T,2016/03/28,11:36:47.000,DGPS,44.135048,N,9.682620,E,75.1,0.045,4.14,0.20,
48043,T,2016/03/28,11:37:07.000,DGPS,44.135048,N,9.682620,E,75.1,0.127,4.13,0.06,
48044,T,2016/03/28,11:37:27.000,DGPS,44.135050,N,9.682622,E,75.1,0.108,4.13,0.19,
48045,T,2016/03/28,11:37:47.000,DGPS,44.135064,N,9.682657,E,74.0,0.661,4.12,3.36,
48046,T,2016/03/28,11:38:07.000,DGPS,44.135093,N,9.682708,E,72.2,0.730,4.11,5.59,
48047,T,2016/03/28,11:38:27.000,DGPS,44.135097,N,9.682737,E,70.6,0.369,4.10,2.81,
48048,T,2016/03/28,11:38:47.000,DGPS,44.135094,N,9.682746,E,68.9,0.432,4.10,1.93,
48049,T,2016/03/28,11:39:07.000,DGPS,44.135059,N,9.682765,E,67.2,0.700,4.09,4.47,
48050,T,2016/03/28,11:39:27.000,DGPS,44.135106,N,9.682825,E,66.8,1.454,1.99,7.15,
48051,T,2016/03/28,11:39:47.000,DGPS,44.135141,N,9.682818,E,67.3,0.230,4.08,3.95,
48052,T,2016/03/28,11:40:07.000,DGPS,44.135134,N,9.682872,E,64.9,0.901,1.56,4.99,
48053,T,2016/03/28,11:40:27.000,DGPS,44.135096,N,9.682901,E,63.4,1.115,4.06,5.04,
48054,T,2016/03/28,11:40:47.000,DGPS,44.135086,N,9.682906,E,61.2,0.948,1.99,2.53,
48055,T,2016/03/28,11:41:07.000,DGPS,44.135086,N,9.682778,E,61.3,0.578,4.05,10.24,
48056,T,2016/03/28,11:41:27.000,DGPS,44.135070,N,9.682751,E,60.5,0.676,4.04,2.90,
48057,T,2016/03/28,11:41:47.000,DGPS,44.135055,N,9.682742,E,60.2,0.966,4.04,1.88,
48058,T,2016/03/28,11:42:07.000,DGPS,44.135061,N,9.682730,E,59.9,0.759,4.03,1.23,
48059,T,2016/03/28,11:42:27.000,DGPS,44.135122,N,9.682816,E,61.4,1.136,1.92,9.71,
48060,T,2016/03/28,11:42:47.000,DGPS,44.135166,N,9.682943,E,61.6,0.842,4.02,11.29,
48061,T,2016/03/28,11:43:07.000,DGPS,44.135152,N,9.682999,E,63.5,0.681,4.02,5.12,
48062,T,2016/03/28,11:43:27.000,DGPS,44.135139,N,9.682948,E,62.3,1.411,4.01,4.49,
48063,T,2016/03/28,11:43:47.000,DGPS,44.135120,N,9.682880,E,60.1,0.423,4.01,6.24,
48064,T,2016/03/28,11:44:07.000,DGPS,44.135137,N,9.682881,E,59.0,0.798,4.00,2.19,
48065,T,2016/03/28,11:44:27.000,DGPS,44.135185,N,9.682990,E,55.0,1.489,4.00,10.96,
48066,T,2016/03/28,11:44:47.000,DGPS,44.135181,N,9.682962,E,51.5,0.320,3.99,4.23,
48067,T,2016/03/28,11:45:07.000,DGPS,44.135170,N,9.682936,E,49.6,0.563,3.99,3.03,
48068,T,2016/03/28,11:45:27.000,DGPS,44.135156,N,9.682892,E,47.7,1.299,1.97,4.35,
48069,T,2016/03/28,11:45:47.000,DGPS,44.135142,N,9.682853,E,46.6,0.720,1.90,3.69,
48070,T,2016/03/28,11:46:07.000,DGPS,44.135126,N,9.682825,E,45.0,0.915,3.98,3.27,
48071,T,2016/03/28,11:46:27.000,DGPS,44.135067,N,9.682797,E,45.4,0.868,3.98,6.92,
48072,T,2016/03/28,11:46:47.000,DGPS,44.135046,N,9.682776,E,44.6,0.301,3.97,3.02,
48073,T,2016/03/28,11:47:07.000,DGPS,44.135051,N,9.682780,E,44.5,0.040,3.97,0.69,
48074,T,2016/03/28,11:47:27.000,DGPS,44.135053,N,9.682783,E,44.6,0.180,3.97,0.36,
48075,T,2016/03/28,11:47:47.000,DGPS,44.135056,N,9.682783,E,44.6,0.180,3.96,0.33,
48076,T,2016/03/28,11:48:07.000,DGPS,44.135059,N,9.682781,E,44.7,0.099,3.96,0.37,
48077,T,2016/03/28,11:48:27.000,DGPS,44.135061,N,9.682781,E,44.7,0.186,3.96,0.22,
48078,T,2016/03/28,11:48:47.000,DGPS,44.135064,N,9.682785,E,44.6,0.148,3.96,0.53,
48079,T,2016/03/28,11:49:07.000,DGPS,44.135067,N,9.682788,E,44.8,0.194,3.95,0.46,
48080,T,2016/03/28,11:49:27.000,DGPS,44.135070,N,9.682793,E,45.1,0.114,3.95,0.53,
48081,T,2016/03/28,11:49:47.000,DGPS,44.135072,N,9.682799,E,45.1,0.161,3.95,0.56,
48082,T,2016/03/28,11:50:07.000,DGPS,44.135076,N,9.682809,E,45.0,0.166,3.95,0.91,
48083,T,2016/03/28,11:50:27.000,DGPS,44.135079,N,9.682816,E,45.0,0.306,3.94,0.66,
48084,T,2016/03/28,11:50:47.000,DGPS,44.135083,N,9.682821,E,45.2,0.186,3.94,0.60,
48085,T,2016/03/28,11:51:07.000,DGPS,44.135086,N,9.682830,E,45.0,0.049,3.94,0.81,
48086,T,2016/03/28,11:51:27.000,DGPS,44.135090,N,9.682841,E,44.9,0.306,3.94,1.01,
48087,T,2016/03/28,11:51:47.000,DGPS,44.135093,N,9.682846,E,44.9,0.209,4.41,0.50,
48088,T,2016/03/28,11:52:07.000,DGPS,44.135096,N,9.682849,E,44.9,0.093,3.94,0.42,
48089,T,2016/03/28,11:52:27.000,DGPS,44.135098,N,9.682852,E,45.0,0.102,4.40,0.37,
48090,T,2016/03/28,11:52:47.000,DGPS,44.135100,N,9.682855,E,44.9,0.119,3.94,0.35,
48091,T,2016/03/28,11:53:07.000,DGPS,44.135101,N,9.682855,E,45.0,0.039,3.94,0.15,
48092,T,2016/03/28,11:53:27.000,DGPS,44.135102,N,9.682855,E,45.2,0.059,3.94,0.25,
48093,T,2016/03/28,11:53:47.000,DGPS,44.135101,N,9.682855,E,45.6,0.045,2.09,0.36,
48094,T,2016/03/28,11:54:07.000,DGPS,44.135100,N,9.682856,E,46.0,0.030,3.94,0.47,
48095,T,2016/03/28,11:54:27.000,DGPS,44.135105,N,9.682874,E,48.5,0.537,1.85,2.94,
48096,T,2016/03/28,11:54:47.000,DGPS,44.135148,N,9.682779,E,50.9,3.134,1.43,9.29,
48097,T,2016/03/28,11:55:07.000,DGPS,44.135087,N,9.682633,E,53.9,0.649,1.43,13.89,
48098,T,2016/03/28,11:55:27.000,DGPS,44.135086,N,9.682634,E,52.5,3.836,1.43,1.40,
48099,T,2016/03/28,11:55:47.000,DGPS,44.135111,N,9.682599,E,50.4,3.382,1.27,4.44,
48100,T,2016/03/28,11:56:07.000,DGPS,44.135100,N,9.682619,E,47.1,0.151,1.43,3.84,
48101,T,2016/03/28,11:56:27.000,DGPS,44.135101,N,9.682618,E,47.2,0.860,1.42,0.13,
48102,T,2016/03/28,11:56:47.000,DGPS,44.135104,N,9.682605,E,47.5,0.219,1.42,1.12,
48103,T,2016/03/28,11:57:07.000,DGPS,44.135104,N,9.682611,E,47.4,0.017,1.30,0.46,
48104,T,2016/03/28,11:57:27.000,DGPS,44.135130,N,9.682600,E,48.2,0.181,1.42,3.14,
48105,T,2016/03/28,11:57:47.000,DGPS,44.135131,N,9.682601,E,48.2,0.022,1.30,0.15,
48106,T,2016/03/28,11:58:07.000,DGPS,44.135149,N,9.682557,E,48.6,0.044,2.73,4.14,
48107,T,2016/03/28,11:58:27.000,DGPS,44.135148,N,9.682556,E,48.7,0.096,2.73,0.20,
48108,T,2016/03/28,11:58:47.000,DGPS,44.135133,N,9.682572,E,49.0,1.993,1.26,2.15,
48109,T,2016/03/28,11:59:07.000,DGPS,44.135003,N,9.682634,E,51.2,3.205,1.26,15.41,
48110,T,2016/03/28,11:59:27.000,DGPS,44.134906,N,9.682655,E,53.6,0.398,2.72,11.21,
48111,T,2016/03/28,11:59:47.000,DGPS,44.134877,N,9.682662,E,54.4,1.158,1.02,3.34,
48112,T,2016/03/28,12:00:07.000,DGPS,44.134894,N,9.682690,E,55.4,0.576,1.16,3.00,
48113,T,2016/03/28,12:00:27.000,DGPS,44.134904,N,9.682665,E,56.4,0.863,1.56,2.52,
48114,T,2016/03/28,12:00:47.000,DGPS,44.134753,N,9.682531,E,57.4,1.854,4.34,19.92,
48115,T,2016/03/28,12:01:07.000,DGPS,44.134625,N,9.682349,E,58.3,2.180,4.33,20.39,
48116,T,2016/03/28,12:01:27.000,DGPS,44.134564,N,9.682245,E,59.2,1.517,2.72,10.80,
48117,T,2016/03/28,12:01:47.000,DGPS,44.134540,N,9.682308,E,60.2,0.826,4.28,5.72,
48118,T,2016/03/28,12:02:07.000,DGPS,44.134588,N,9.682244,E,61.1,1.646,2.71,7.41,
48119,T,2016/03/28,12:02:27.000,DGPS,44.134606,N,9.682071,E,62.2,2.219,1.54,14.04,
48120,T,2016/03/28,12:02:47.000,DGPS,44.134671,N,9.682031,E,63.4,1.841,1.18,7.93,
48121,T,2016/03/28,12:03:07.000,DGPS,44.134687,N,9.682008,E,65.3,1.150,1.18,3.18,
48122,T,2016/03/28,12:03:27.000,DGPS,44.134684,N,9.682041,E,65.7,0.870,1.67,2.77,
48123,T,2016/03/28,12:03:47.000,DGPS,44.134649,N,9.682029,E,65.9,1.513,4.62,3.92,
48124,T,2016/03/28,12:04:07.000,DGPS,44.134494,N,9.681868,E,67.9,0.676,4.13,21.68,
48125,T,2016/03/28,12:04:27.000,DGPS,44.134494,N,9.681859,E,68.0,0.080,1.62,0.73,
48126,T,2016/03/28,12:04:47.000,DGPS,44.134502,N,9.681817,E,68.8,0.812,0.91,3.62,
48127,T,2016/03/28,12:05:07.000,DGPS,44.134407,N,9.681835,E,68.7,1.910,0.91,10.63,
48128,T,2016/03/28,12:05:27.000,DGPS,44.134553,N,9.681812,E,72.3,0.921,0.86,16.69,
48129,T,2016/03/28,12:05:47.000,DGPS,44.134581,N,9.681813,E,74.1,0.086,0.84,3.64,
48130,T,2016/03/28,12:06:07.000,DGPS,44.134575,N,9.681815,E,74.9,0.337,0.84,1.08,
48131,T,2016/03/28,12:06:27.000,DGPS,44.134577,N,9.681819,E,75.4,0.460,0.86,0.56,
48132,T,2016/03/28,12:06:47.000,DGPS,44.134578,N,9.681818,E,75.6,0.345,0.84,0.20,
48133,T,2016/03/28,12:07:07.000,DGPS,44.134577,N,9.681819,E,75.8,1.557,0.84,0.28,
48134,T,2016/03/28,12:07:27.000,DGPS,44.134601,N,9.681760,E,80.5,0.079,0.84,7.18,
48135,T,2016/03/28,12:07:47.000,DGPS,44.134604,N,9.681762,E,81.1,2.267,0.84,0.73,
48136,T,2016/03/28,12:08:07.000,DGPS,44.134605,N,9.681756,E,81.7,0.030,0.99,0.76,
48137,T,2016/03/28,12:08:27.000,DGPS,44.134605,N,9.681756,E,81.8,0.021,0.86,0.14,
48138,T,2016/03/28,12:08:47.000,DGPS,44.134605,N,9.681756,E,81.8,0.280,0.86,0.05,
48139,T,2016/03/28,12:09:07.000,DGPS,44.134605,N,9.681755,E,81.9,0.014,0.86,0.10,
48140,T,2016/03/28,12:09:27.000,DGPS,44.134604,N,9.681754,E,83.1,0.224,0.86,1.27,
48141,T,2016/03/28,12:09:47.000,DGPS,44.134606,N,9.681751,E,83.4,1.414,0.84,0.41,
48142,T,2016/03/28,12:10:07.000,DGPS,44.134602,N,9.681762,E,83.8,1.926,0.84,1.06,
48143,T,2016/03/28,12:10:27.000,DGPS,44.134611,N,9.681772,E,83.8,0.042,0.84,1.25,
48144,T,2016/03/28,12:10:47.000,DGPS,44.134610,N,9.681771,E,83.9,0.004,0.86,0.05,
48145,T,2016/03/28,12:11:07.000,DGPS,44.134611,N,9.681772,E,83.9,0.055,0.86,0.04,
48146,T,2016/03/28,12:11:27.000,DGPS,44.134610,N,9.681772,E,83.9,0.029,0.86,0.08,
48147,T,2016/03/28,12:11:47.000,DGPS,44.134610,N,9.681772,E,83.9,0.053,0.99,0.02,
48148,T,2016/03/28,12:12:07.000,DGPS,44.134610,N,9.681772,E,83.8,0.237,0.99,0.12,
48149,T,2016/03/28,12:12:27.000,DGPS,44.134610,N,9.681772,E,83.8,0.006,0.86,0.05,
48150,T,2016/03/28,12:12:47.000,DGPS,44.134581,N,9.681836,E,84.5,0.347,0.84,6.04,
